time,command_position,command_velocity,command_torque_or_current,true_motor_position,true_motor_velocity,measured_motor_encoder_position,true_finger_position,true_finger_velocity,measured_output_position,cable_tension,controller_error_position,controller_error_velocity,torque_command,current_command,applied_torque_after_saturation,external_load,temperature,safety_status
1780518689.9849007,0.0,,-0.23828136426161725,-0.0015427882844062054,0.10800876678810327,8.86467257183647e-06,0.0,0.0,0.0010378455758748495,0.0,0.0005836750259122888,0.003830319820333223,0.00827414636883072,0.07521951244391564,0.011754516349622964,0.0,25.000294021141034,OK
1780518689.9867663,0.0,,-0.008851368451340534,-0.001315609493315214,0.11358939554549581,-0.00048339477988481867,0.0,0.0,-0.0007229170619186881,0.0,-0.0010378455758748495,-0.011504905647603994,-0.008851368451340534,-0.08046698592127759,0.011290467018850664,0.0,25.000295902757017,OK
1780518689.9888177,0.0,,-0.23713247523590128,-0.0010781958697636573,0.11870681177577837,-0.0014921755852380012,0.0,0.0,-0.0003370730606362334,0.0,-0.0010378455758748495,-0.011504905647603994,-0.008851368451340534,-0.08046698592127759,0.01088829093218134,0.0,25.000297651588184,OK
1780518689.9907715,0.0,,0.007444651200270403,-0.0008364256449202947,0.12088511242168126,-0.001297507419298727,0.0,0.0,-0.0018625498818076723,0.0,0.0003370730606362334,-0.0072478141393435315,0.007444651200270403,0.06767864727518548,0.008256336347711756,0.0,25.000298650761486,OK
1780518689.99276,0.0,,-0.2361056665270961,-0.0005953801903040418,0.12052272730812644,-0.0023396952723055255,0.0,0.0,-0.0023246007429743084,0.0,0.0003370730606362334,-0.0072478141393435315,0.007444651200270403,0.06767864727518548,0.0059753090411714515,0.0,25.000299166967565,OK
1780518689.9947376,0.0,,0.009412935300758544,-0.0003546220825359586,0.12037905388404159,-0.0010130803012715639,0.0,0.0,0.0010220156930869691,0.0,0.0023246007429743084,0.01938858313860889,0.009412935300758544,0.08557213909780495,0.0061712213290513115,0.0,25.000299718547655,OK
1780518689.996804,0.0,,-0.23938904751621568,-0.00011377319085480647,0.12042444584057607,-0.0006399644692241194,0.0,0.0,-0.0005119983006360323,0.0,0.0023246007429743084,0.01938858313860889,0.009412935300758544,0.08557213909780495,0.00634101197854719,0.0,25.000300301703707,OK
1780518689.9987378,0.0,,0.008592040154701568,0.00012807642571443525,0.12092480828462085,0.00017823742931737303,0.0,0.0,-0.0005669881907776374,0.0,0.0005119983006360323,0.008037249834712686,0.008592040154701568,0.07810945595183244,0.006750601754842037,0.0,25.000300964598733,OK
1780518690.0007558,0.0,,0.008592040154701568,0.0003717127584558595,0.12181816637071213,0.0008987526065589185,0.0,0.0,-5.1595636513810135e-05,0.0,0.0005119983006360323,0.008037249834712686,0.008592040154701568,0.07810945595183244,0.007105579560964238,0.0,25.000301700630416,OK
1780518690.0027103,0.0,,0.008404449013712872,0.000617571161360616,0.12292920145237822,0.0006646891415036621,0.0,0.0,0.0007497521359643643,0.0,5.1595636513810135e-05,0.005426574848672565,0.008404449013712872,0.0764040819428443,0.007303774306795882,0.0,25.00030247910914,OK
1780518690.0047374,0.0,,0.008404449013712872,0.0008660270376154243,0.12422793812740415,-0.000417859553672036,0.0,0.0,-0.00069984022295966,0.0,5.1595636513810135e-05,0.005426574848672565,0.008404449013712872,0.0764040819428443,0.0074755430865166405,0.0,25.000303295313614,OK
1780518690.0068755,0.0,,0.008632479923103432,0.0011173482624177848,0.12566061240118026,-0.0005937753663889001,0.0,0.0,0.0017929284954166836,0.0,0.00069984022295966,0.00859080715921677,0.008632479923103432,0.0784770902100312,0.007599397210142805,0.0,25.000304139252222,OK
1780518690.0088186,0.0,,-0.2392125494321266,0.0013717652708913086,0.12720850423676192,0.0016658124056731824,0.0,0.0,0.0019125061476275194,0.0,0.00069984022295966,0.00859080715921677,0.008632479923103432,0.0784770902100312,0.007706737450618814,0.0,25.000305007589425,OK
1780518690.0108578,0.0,,-0.009549788360774594,0.0016295436239647547,0.1288891765367231,0.0015722610950040204,0.0,0.0,0.0001122831761854667,0.0,-0.0019125061476275194,-0.021030450251931298,-0.009549788360774594,-0.08681625782522358,0.00783016978028343,0.0,25.00030590441182,OK
1780518690.012751,0.0,,-0.2378174723733203,0.0018909115784598502,0.13068397724754782,0.0018618522076278346,0.0,0.0,-0.0004535386849737193,0.0,-0.0019125061476275194,-0.021030450251931298,-0.009549788360774594,-0.08681625782522358,0.007937144465992764,0.0,25.000306826280834,OK
1780518690.0148802,0.0,,0.008285407138740396,0.0021506777312071367,0.1298830763736431,0.0017367199679274772,0.0,0.0,0.0022420180146153035,0.0,0.0004535386849737193,0.003941929969036723,0.008285407138740396,0.07532188307945814,0.005605553422423783,0.0,25.00030727837764,OK
1780518690.0168273,0.0,,-0.23967018681670904,0.002404356110852588,0.12683918982272552,0.0013232290304423622,0.0,0.0,-0.0019179185059287646,0.0,0.0004535386849737193,0.003941929969036723,0.008285407138740396,0.07532188307945814,0.003584841184663999,0.0,25.000307454186906,OK
1780518690.0187747,0.0,,0.009782528666378658,0.002653356614002804,0.12450025157510802,0.0012493824500873889,0.0,0.0,-0.00034398168884476463,0.0,0.0019179185059287646,0.024174359144985388,0.009782528666378658,0.08893207878526052,0.004211583311874185,0.0,25.000307702676853,OK
1780518690.0206897,0.0,,0.009782528666378658,0.002898899508681496,0.1227714473393461,0.003003947098456144,0.0,0.0,-0.0026595969878231724,0.0,0.0019179185059287646,0.024174359144985388,0.009782528666378658,0.08893207878526052,0.004754759822123013,0.0,25.00030802360522,OK
1780518690.022844,0.0,,0.010109546441746567,0.0031424842955213887,0.12179239341994616,0.003998703165828778,0.0,0.0,0.00037502204025292483,0.0,0.0026595969878231724,0.028641146641640077,0.010109546441746567,0.09190496765224151,0.005425129001357099,0.0,25.000308446035813,OK
1780518690.0247467,0.0,,0.010109546441746567,0.0033854076129672065,0.12146165872290884,0.004985625778770141,0.0,0.0,0.0018877650180942492,0.0,0.0026595969878231724,0.028641146641640077,0.010109546441746567,0.09190496765224151,0.006006115623359974,0.0,25.000308967242972,OK
1780518690.026713,0.0,,-0.008469648149510997,0.003628887171738672,0.12173977938573255,0.002384834538836196,0.0,0.0,0.0007500316965626438,0.0,-0.0018877650180942492,-0.006716652433100415,-0.008469648149510997,-0.07699680135919089,0.006553239732478186,0.0,25.00030959064512,OK
1780518690.0288491,0.0,,-0.238332712701993,0.003873975111875971,0.1225439700686497,0.0034910088756141323,0.0,0.0,-0.0008350003971394259,0.0,-0.0018877650180942492,-0.006716652433100415,-0.008469648149510997,-0.07699680135919089,0.007027413960380637,0.0,25.00031030981174,OK
1780518690.0308642,0.0,,0.00878246094287108,0.004116075145642623,0.12105001688332588,0.003052388407151856,0.0,0.0,-0.0013792951876851615,0.0,0.0008350003971394259,0.010545876131153108,0.00878246094287108,0.07984055402610073,0.004961139012395086,0.0,25.00031066043857,OK
1780518690.0326924,0.0,,0.00878246094287108,0.004351216267329423,0.1175705608434,-0.00020470423075808034,0.0,0.0,-0.00027131539773972565,0.0,0.0008350003971394259,0.010545876131153108,0.00878246094287108,0.07984055402610073,0.003170367390807608,0.0,25.000000020398446,OK
1780518690.0329292,0.0,,-0.23770921823357674,0.004351216267329423,0.1175705608434,0.005100793067671166,0.0,0.0,-0.0011733955178719058,0.0,0.0008350003971394259,0.010545876131153108,0.00878246094287108,0.07984055402610073,0.003170367390807608,0.0,25.000310794427968,OK
1780518690.0344815,0.0,,0.008786477598251692,0.0,0.0,-0.00020470423075808034,0.0,0.0,-0.00027131539773972565,0.0,0.00027131539773972565,-0.14207369934448358,-0.23770921823357674,-2.1609928930325157,0.0021858569457812466,0.0,25.000000091474675,OK
1780518690.0347986,0.0,,0.008786477598251692,0.004581081182680133,0.11493245767535516,0.0028842027985913022,0.0,0.0,-0.00037683947163580286,0.0,0.0011733955178719058,0.010652554226415496,0.008786477598251692,0.07987706907501538,0.003918646531082737,0.0,25.000311007321496,OK
1780518690.0364435,0.0,,0.008786477598251692,0.0,0.0,-0.00020470423075808034,0.0,0.0,-0.00027131539773972565,0.0,0.0011733955178719058,0.010652554226415496,0.008786477598251692,0.07987706907501538,0.0030654041453932242,0.0,25.000000231255758,OK
1780518690.0368102,0.0,,-0.2377290963195016,0.004807126193349331,0.11302250533459893,0.004431807625326905,0.0,0.0,0.0019716527751379572,0.0,0.0011733955178719058,0.010652554226415496,0.008786477598251692,0.07987706907501538,0.004567155119321183,0.0,25.000311302068905,OK
1780518690.0384283,0.0,,-0.009023199668230506,-5.3574845692142e-05,-0.026787422846071,-0.000744014552258214,0.0,0.0,0.0013343008571835848,0.0,0.00027131539773972565,-0.14207353655524493,-0.2377290963195016,-2.16117360290456,-0.029037878838469436,0.0,25.000012774691577,OK
1780518690.0388489,0.0,,-0.009023199668230506,0.005030612526927487,0.11174316678907828,0.004423790555082931,0.0,0.0,0.0014825804569420329,0.0,-0.0019716527751379572,-0.014128634740673603,-0.009023199668230506,-0.0820290878930046,0.005129731449845251,0.0,25.00031167795389,OK
1780518690.0404654,0.0,,-0.009023199668230506,-0.0001497886150393595,-0.048106884673608755,0.0008295032631117332,0.0,0.0,0.00047372356153650924,0.0,-0.0019716527751379572,-0.014128634740673603,-0.009023199668230506,-0.0820290878930046,-0.023994631313573284,0.0,25.000021338814804,OK
1780518690.0406861,0.0,,-0.009023199668230506,0.005252631111243566,0.11100929215803938,0.005267039146067361,0.0,0.0,-0.0003259580470894415,0.0,-0.0019716527751379572,-0.014128634740673603,-0.009023199668230506,-0.0820290878930046,0.00561729760296611,0.0,25.00031213176882,OK
1780518690.0425153,0.0,,0.008152823505523144,-0.0003496083487392976,-0.09990986684996905,-0.0013328500202495546,0.0,0.0,0.0006076618150736645,0.0,0.0003259580470894415,0.002043560353602617,0.008152823505523144,0.07411657732293768,-0.05249255998103039,0.0,25.000062328193614,OK
1780518690.0427678,0.0,,0.008152823505523144,0.005468848309619657,0.10810859918804538,0.005015456836748136,0.0,0.0,0.00028464503972163086,0.0,0.0003259580470894415,0.002043560353602617,0.008152823505523144,0.07411657732293768,0.0036652313001398944,0.0,25.000312316005676,OK
